name, addr, lon, lat
강아지카페 카페개네,보문로34길 80 지층, 127.019693, 37.591134
수피야카페 애견카페,송이로 202 1층 104호, 127.128204, 37.4898522
킨더독 애견카페,삼전로 53 뜨레피움 지하1층, 127.0872676, 37.50385
개버랜드 목동 애견카페,"목동서로 349 센트럴프라자 2층 211,212호", 127.2318563, 37.2341889
네발로오시개 애견카페,신월로 164 208호, 126.8419947, 37.5177016
카페멍 목동점 애견카페,오목로 337-10 소망빌딩 5층, 126.8753593, 37.5251801
페츠베리머치 애견카페,한강대로84길 20, 126.9736284, 37.54358769999999
개상전 애견카페,통일로 727-5 3층, 126.9291737, 37.6101863
디어도그 본점 애견카페,응암로12길 32-1, 126.9199584, 37.58679
런닝독 응암점 애견카페,가좌로 251 2층, 126.9151403, 37.5914186
메르시몽프레 애견카페,통일로 870 M타워 지층, 126.9204168, 37.6206602
강아지대학로 애견카페,대학로12길 92 지하1층, 127.0036798, 37.5800539
다시사랑받개 애견카페,용마산로139나길 83 1층, 127.1035868, 37.6189303
독 블레스 유 애견카페,봉화산로56길 46 2층, 127.0982814, 37.60642410000001
똥강아지 애견카페,용마산로 248 6층 601호, 127.0884742, 37.5751565
달쯔커피앤펍,계양대로129번길 1 1층, 126.7222222, 37.5352456
러블리독,장제로 731 성웅빌딩 201호, 126.7335607, 37.53315759999999
도그아지트 애견카페,만수로111번길 29 2층, 126.7369121, 37.4654804
리틀독 애견카페,석산로184번길 1, 126.7125608, 37.4604872
멍집사 애견카페,예술로 206 B동 302호, 126.7019424, 37.452387
새로쉼터 애견카페,포구로 73 B동 2층, 126.7357043, 37.40478999999999
파파독 애견카페,남동대로 906 대양빌딩 1층, 126.708485, 37.46323950000001
포레스트펫 애견카페,소래역남로16번길 75 에코메트로더타워 2층, 126.7335738, 37.3994689
개이득 애견카페,영흥면 선재로 76-10 리틀미코노스 303동 101호, 126.5317565, 37.2353953
봉봉 인천 애견카페,경인로 25 숭의빌딩 302호, 126.6458269, 37.46361299999999
엘빈 애견카페,한나루로 511, 126.6674798, 37.4526402
피크닉애견카페,미추홀대로 533, 126.6785251, 37.44497329999999
뛰뛰 강아지놀이터 애견카페,경원대로 1358-1 302호, 126.7197826, 37.49097520000001
멍생멍사 애견카페,체육관로 14 삼성메디플러스 올리브영 건물 7층, 126.7330765, 37.50834
쿠쿠네 애견카페,"부평문화로194번길 39 2, 3층", 126.7368419, 37.49194740000001
펫톡 애견카페,부평문화로 70-2 3층, 126.7239583, 37.493766
프리독 애견카페,원적로 407 2층, 126.7116224, 37.5039551
누닝 펫푸드카페,청라커낼로 270 B1층, 126.6448915, 37.5324817
마이달링독 애견카페,청라에메랄드로102번길 8-18 청라캐널큐브 8층, 126.6585179, 37.5334578
오미네커피 청라스퀘어7 애견카페,청라루비로 76 B125호, 126.6419507, 37.532315
주스주스 애견카페,장고개로 278, 126.6827707, 37.4883393
칸지독 애견카페,중봉대로586번길 9-19, 126.6522047, 37.5326516
도그의 하루,컨벤시아대로 81, 126.6501562, 37.39490139999999
멍멍으르렁컹컹,새말로 82 태원오피스텔 1층, 126.6786642, 37.41894049999999
우프우프 인천 애견카페,하늘달빛로64번길 6-3, 126.5604047, 37.4857372
위풍당당 애견카페 월미점,월미로260번길 14, 126.5975184, 37.4740346
제이펫하우스,우현로 41-1, 126.6279999, 37.4711588
펫38도씨,운중로 99, 126.5444577, 37.4940413
해피짱,우현로35번길 16 2층, 126.6260183, 37.47059790000001
가보자도그빌리지 가평,상면 서대길 58, 127.3814814, 37.7764786
도그랜드 애견카페,조종면 운악청계로 238-68, 127.3553688, 37.8358149
도토리와두부 애견카페,설악면 자잠로 377, 127.4911184, 37.7029865
아웃팅 애견카페,상면 수목원로 135 1층, 127.3634472, 37.7651873
힐링히어 애견카페,청평면 청평리 738-1, 127.413428, 37.7348174
멜팅,천보산로 628, 127.0927349, 37.88554219999999
개스타하우스 애견카페,일산동구 진밭로 7-30, 126.8000657, 37.7004163
멍스필드 애견카페,덕양구 충장로 614-49, 126.8501471, 37.6643876
멍클레르 애견카페,"덕양구 무민로35번길 1 지하1층, 1층", 126.8778952, 37.69828229999999
밍글독 애견카페,일산동구 견달산로369번길 242, 126.8098241, 37.6943458
카페애몽 애견카페,덕양구 북한산로387번길 59, 126.9495371, 37.6630431
코코앤몽 펫카페 애견카페,덕양구 고양대로 1760 5층, 126.876755, 37.64553659999999
퍼피펜트하우스 애견카페,일산동구 백마로 478 B동 304호, 126.8014822, 37.6606712
포시즌 애견카페,덕양구 흥도로 293 1층, 126.8572911, 37.6322115
포켓멍스터 애견카페,일산서구 덕산로99번길 110, 126.7136143, 37.6995192
피터팻츠 애견카페,덕양구 대주로 358-78, 126.8195308, 37.6501618
미밍코 롯데몰광명점 애견카페,일직로 17 롯데몰 광명점 6층, 126.8841582, 37.42471349999999
독스아웃 광주 애견카페,도척면 도척로803번길 68-10, 127.3159296, 37.2827357
땡구네 애견카페,곤지암읍 광여로 300-85, 127.3821478, 37.3552957
수리 애견카페,곤지암읍 열미길 431, 127.3568494, 37.38555059999999
위드댕댕이 애견카페,오포읍 고산길 54 1층, 127.2265901, 37.3717345
코코밸리 애견카페,남한산성면 남한산성로 259, 127.224453, 37.4565707
티파니 가든 애견카페,오포읍 보뚱치길 25, 127.2036334, 37.3390423
포로록 애견카페,동구릉로 301-28, 127.1388677, 37.62413799999999
비숲 애견카페,둔대로 28, 126.8891739, 37.3257409
퍼피포레스트 애견카페,송부로12번길 46, 126.921263, 37.3134525
개들의수다,고촌읍 은행영사정로51번길 42, 126.7764146, 37.6045285
개으른세상 애견카페,하성면 석평로 90, 126.6434261, 37.7218284
견생역전 애견카페,양촌읍 김포대로1750번길 29, 126.6449214, 37.6705433
도그캠프 공항점 애견카페,고촌읍 신기신동로44번길 75, 126.7740575, 37.6125169
도그캠프 김포 애견카페,하성면 금포로1915번길 65, 126.660923, 37.6997354
독탑라운지 애견카페,김포한강9로 77 연세3차 8층, 126.6254076, 37.6438559
레드퍼피 애견카페,월곶면 김포대로 2722 1층, 126.5519413, 37.71158440000001
사뿐사뿐 애견카페,월곶면 점동로 2 1층 2층, 126.5574929, 37.7178944
아이러브퍼피 본점 애견카페,김포한강11로 398, 126.692811, 37.653114
젤리네하우스 애견카페,월곶면 용강로 47, 126.5575451, 37.72338829999999
개다방 애견카페 남양주,오남읍 양지로319번길 17, 127.190764, 37.7013322
개떼놀이터 남양주점,진건읍 사릉로280번길 7, 127.1903415, 37.64993
그라운독 남양주,진접읍 금강로1633번길 81-3, 127.1857904, 37.7357044
늘푸른초원 애견카페,수동면 지둔로 71-3 운수리223, 127.3187426, 37.7026887
댕그라미 애견카페,진접읍 광릉수목원로 150-35 1층, 127.1923319, 37.7498252
도그라운지 남양주 애견카페,불암로 35 3층, 127.1115563, 37.6442935
도그맥스 애견카페,와부읍 석실로율석길 108-13, 127.2218283, 37.6163886
독스아웃 남양주,화도읍 북한강로 1542-1, 127.365243, 37.6460015
랑랑이네 정원 애견카페,와부읍 수레로486번길 5, 127.2587371, 37.6073716
리블링코코 애견카페,별내면 송산로 519-7 1층, 127.133569, 37.6869859
멍블럭 애견카페,수동면 비룡로1378번길 36-6, 127.2867334, 37.7438298
물동네 애견카페,수동면 비룡로 945, 127.315726, 37.7171698
봉봉 남양주 애견카페,와부읍 수레로116번길 38, 127.2241227, 37.5900427
소소온기 애견카페,수동면 비룡로 1621-99, 127.2704832, 37.7579891
애견카페왕,경춘로773번길 12-16, 127.1916851, 37.6282284
애견테마아우름 애견카페,와부읍 고래산로86번길 28, 127.2786553, 37.6079149
온사이드 애견카페,퇴계원읍 별내2로 203-11 1층, 127.1375281, 37.64732
코니아일랜드 애견카페,화도읍 북한강로 1627, 127.3686495, 37.6534831
퍼피빈 애견카페,진접읍 경복대로바람골길 6 1층, 127.2096974, 37.7142578
퍼피야드 애견카페,오남읍 진건오남로숫돌1길 1, 127.2149796, 37.6941271
프렌치불독스토리 애견카페,강변북로661번길 23, 127.1688559, 37.59047380000001
오도독 애견카페,삼육사로 1324-25, 127.09413, 37.8897377
앙쥬레브펫 롯데백화점중동점 애견카페,길주로 300 롯데백화점 중동 11층, 126.7753575, 37.5025175
더독애견카페,분당구 석운로120번길 4, 127.0454967, 37.3732699
도그365 애견카페,분당구 새마을로51번길 5, 127.1366895, 37.38376
라드독 애견카페,중원구 마지로 130-5, 127.1440983, 37.4270517
라이크펫 애견카페,중원구 성남대로 1110 건물 2층, 127.1299041, 37.4287899
ban dog cafe 애견카페,수정구 복정로 63-1, 127.1264771, 37.4586367
멍그라운드 수원 애견카페,팔달구 경수대로 424-1 6층, 127.0260923, 37.2640175
베리하오 애견카페,팔달구 권광로196번길 17-6 4층, 127.0346408, 37.2649588
아이러브퍼피 수원광교점 애견카페,영통구 웰빙타운로36번길 46-246 3F, 127.0548335, 37.3118325
오몬드 애견카페,영통구 광교호수공원로 277, 127.0565086, 37.2844787
펫클럽 서수원점 애견카페,권선구 서부로 1616, 126.9753785, 37.2534171
레인바우시흥점,신형로 127, 126.7768228, 37.4028825
영화산장 애견카페,하우로 181-20 1층, 126.7808817, 37.4704033
코코 애견카페,하우로 152, 126.7835602, 37.4688451
루프앤독 애견카페,상록구 중보로 23 대정프라자 6층(노브랜드 건물, 126.8499212, 37.3061651
멍쓰런 애견카페,상록구 가루개로 165-5, 126.8504095, 37.3444664
오르치그로치 애견카페,단원구 고잔로 112 신광프라자 3층, 126.8385446, 37.31866249999999
개느님 애견카페,영봉로 212, 127.2889226, 37.0036113
개집 애견카페,원곡면 산직길 30-61, 127.0660196, 37.08206
견마루 애견카페,원곡면 지문북길 22-26, 127.1462721, 37.06284650000001
농협안성팜랜드 파라다이스독,공도읍 대신두길 28, 127.1931869 36.9920809
도기헤븐 애견카페,삼죽면 서동대로 6392, 127.3705053, 37.0617837
멍뭉아 놀다가 애견카페,공도읍 문터길 38-5, 127.1975622, 37.01115069999999
펫피랜드 애견카페,원곡면 산직길 30-61, 127.149441, 37.0882971
풀독,원곡면 방삼길 16-18, 127.1599063, 37.05077679999999
루체인알티스 애견카페,만안구 태평로60번길 42 508호, 126.9307672, 37.39618710000001
네이처독 애견카페,장흥면 호국로550번길 107, 126.9886076, 37.7125992
두루두루 애견카페,장흥면 권율로 666, 126.9655073, 37.7639605
멍떼루와 애견카페,"부흥로1907번길 50 1, 2F", 127.0751139, 37.795246
보니퍼피 애견카페,회천남로 76, 127.0940743, 37.8186854
보크아웃도어카페 애견카페,은현면 화합로941번길 101-8, 127.0269136, 37.8652817
브루하하 애견카페,송랑로 211 1층~2층, 127.0855915, 37.8033729
퍼피킹덤,화합로1597번길 157 1층, 127.0797527, 37.8430464
댕댕그라운드 양평 애견카페,개군면 공서울길 88번길 28-2, 127.5381878, 37.4646689
브릭야드,옥천면 상곡길 35-4, 127.4374093, 37.5281461
뽀야쌀롱 애견카페,양서면 목왕로688번길 47, 127.3905589, 37.5648725
파크드차밍,양동면 아래배네1길 36-28, 127.7822642, 37.38980589999999
카페 하일런,세종대왕면 영릉로 489-6, 127.60993, 37.321342
프랜들리독 애견카페,가남읍 안금2길 41-90, 127.5956068, 37.2281078
플러피펍 애견카페,흥천면 문바실길 107-4, 127.5064308, 37.3610749
랩도그빌 애견카페,청창로 200번길 33, 127.0889105 38.0079419
댕댕이블루스 애견카페,배무니로 19 2층, 127.0255387, 37.1742453
퍼피플 본점 애견카페,서동로157번길 30-8, 127.0375673, 37.1548979
개떼놀이터 용인점,기흥구 용구대로2335번길 47, 127.1066781, 37.2984239
개린이네 애견카페,기흥구 고매로43번길 12-23, 127.1162736, 37.2316413
개버랜드 용인 애견카페,처인구 마평동 457-1,POINT(127.231998, 37.234157
견사무소 애견카페,기흥구 용구대로1855번길 91, 127.1031594, 37.260275
레이크더독 애견카페,처인구 남사읍 삼인로 148, 127.1420752, 37.1565463
멍스독 애견카페,기흥구 사은로84번길 5 3층, 127.1147975, 37.2554327
아로하스토리 애견카페,처인구 이동읍 백자로 121-3, 127.1701017, 37.2126265
양지파인펫파크 애견카페,처인구 양지면 남평로 112, 127.2958629, 37.2143153
어몽더독 애견카페,처인구 백암면 근곡로107번길 29, 127.3510729, 37.17897670000001
울루라떼 애견카페,처인구 모현읍 모산로 79, 127.2591542, 37.34792280000001
카사보니타 애견카페,기흥구 신정로243번길 22, 127.0961409, 37.2917353
카페댕스,수지구 성복2로301번길 5 1~2층, 127.0761622, 37.3045773
커피먹고멍멍 애견카페,처인구 이동읍 이원로 517, 127.2405761, 37.1658883
컨츄리독힐링파크,처인구 모현읍 월촌로 76-1, 127.2370878, 37.33206179999999
타카독스 애견카페,"기흥구 죽전로 33 901호 (보정동, 이데아프라자", 127.1125103, 37.32072269999999
티키타카독 애견카페,처인구 양지면 식금로 37, 127.3306487, 37.2554926
펠리스뻬로시티 애견카페,기흥구 동탄기흥로785번길 21-3, 127.0995724, 37.227667
펫앤스토리 애견카페,처인구 모현읍 곡현로 748-1, 127.2298099, 37.348954
헤이그 애견카페,기흥구 중부대로 769-10, 127.1426311, 37.2597438
로뎀하우스 애견카페,손골길 20-1, 126.9857873, 37.3782982
독플래닛  애견카페,입석로 73, 127.0173384, 37.7548339
카페랄라 애견카페,고산로163번길 80, 127.10534, 37.7362142
개들의정원 애견카페,설성면 설가로219번길 176, 127.5044123, 37.158153
레이지독 애견카페,마장면 마도로248번길 73, 127.3501269, 37.2799588
청계천카페 애견카페,안흥동 248-13, 127.4597446, 37.2732262
카페빼로 애견카페,"부발읍 경충대로1804번길 26 3동 1, 2층", 127.515907, 37.2381312
개가사는그집 애견카페,책향기로 573 월드타워 3차 4층, 126.7342676, 37.7277355
개떼놀이터 파주점,오도동 189-5, 126.7214199, 37.7455376
글램독그라운드,지목로 50, 126.6966204, 37.7259713
독스테이션 애견카페,탄현면 새오리로 126, 126.6872901, 37.7951321
독신남 애견카페,탄현면 새오리로286번길 90, 126.6950807, 37.80636269999999
시노마니아 애견카페,조리읍 뇌조로52번길 52-10, 126.8113939, 37.7510357
오프리쉬 독파크,문산읍 임진나루길 190-1, 126.7898501, 37.8847864
플루프,조리읍 탑삭골1길 31-7 1층, 126.9253398, 37.56238519999999
피피카페,운정4길 54-9, 126.7718365, 37.7211135
hek,탄현면 헤이리마을길 82-154 1F, 126.7016296, 37.7879838
놀다가개 평택,팽성읍 두정3길 47, 127.0322258 36.9462675
더157 애견카페,죽백2길 234-16 1층, 127.1318442, 37.0119237
도도클라스 애견카페,진위면 야막길 88-35, 127.0561762, 37.1261212
띠엠뽀 펫 애견카페,포승읍 한유지길 12, 126.8789341 36.9883865
런닝개 애견카페,청북읍 청오로 297, 126.9698544, 37.0292669
예그리나 애견카페,안중읍 서동대로 1832-16, 126.9515229, 36.9933834
제이독 애견카페,구룡길 78-13, 127.1372049 36.99963169999999
펫스토리 애견카페,고덕면 고덕북로 268, 127.0169852, 37.0669305
그린빌 애견카페,신북면 금동리 11, 127.1397789, 37.9375964
달뜨레 애견카페,소흘읍 광릉수목원로 544-16, 127.1704177, 37.762618
딩가댕가,소흘읍 광릉수목원로 1104 (나동 쭈꾸미킹 뒷건물, 127.1237816, 37.77799960000001
마리앤라온 애견카페,일동면 수입로 241-15, 127.3187892, 37.9866608
몽드드뚜뚜 애견카페,가산면 시우동 2길 124, 127.1804642, 37.832278
바우와우,일동면 화동로 1606, 127.3566593, 37.9951353
오디가개 애견카페,군내면 호국로 1564, 127.2037835, 37.8931307
도리스 애견카페,미사강변중앙로 189 에코브릿지2, 127.1896829, 37.5633282
멍슈슈애견놀이터 애견카페,검단산로 307-37, 127.2349998, 37.5409018
바비앤블리 애견카페,서하남로576번길 28, 127.2040611, 37.52110930000001
안녕강아지 애견카페,미사강변중앙로 221 센트럴파크2 305호, 127.1884427, 37.5663169
펖파크 애견카페,서하남로 23, 127.1465654, 37.51708110000001
푼타하우스 애견카페,서하남로451번길 13-66 2층, 127.1874809, 37.52369050000001
개주아 애견카페,봉담읍 새말안길 52-20 1층, 126.9609409, 37.2207198
댕댕라운지 애견카페,장안면 한천1길 31-7, 126.849399, 37.0678788
댕지트 애견카페,융건로 37-1, 126.9840196, 37.2161641
도그노크 애견카페,향남읍 갈천웃말길 77, 126.9776599, 37.1310434
도그스마일 애견카페,동탄대로 591 서강프라자 5층, 127.0984034, 37.2065811
리츠펫 향남점 애견카페,향남읍 행정서로 32 센타프라자 2층, 126.9150044, 37.1259765
멍선생 애견카페,경기동로 493-18, 127.1260389, 37.1517635
블루플래닛 애견카페,향남읍 발안로 644-60, 126.9774769, 37.1216424
셜록몽즈 애견카페,떡전골로 8 1층, 127.0394271, 37.2009708
슈룹독 애견카페,향남읍 서봉로38번길 61, 126.9118335, 37.099225
아루스 애견카페,매송면 화성로 2298-8, 126.9159196, 37.2512031
알로하디디 애견카페,비봉면 남이로 255, 126.841593, 37.24951659999999
예뜰 애견카페,팔탄면 온천로 295, 126.8717638, 37.1450148
욜로는겁쟁이 애견카페,정남면 세자로 317-47, 126.9808708, 37.196951
위드랜드 롯데백화점 동탄점,오산동 967-2419, 127.0974241, 37.2005702
치프리멍 애견카페,정남면 정남동로207번길 60-16, 127.0173678, 37.1367429
커피프로그램 애견카페,팔탄면 3.1만세로 648, 126.8705864, 37.1077569
헤이브로 화성 애견카페,봉담읍 샘마을길 12 브릭스퀘어 4층, 126.9489806, 37.2187983
두젠틀 애견카페,논현로 534 지하1층, 127.0358013, 37.5040863
반려문화 애견카페,언주로133길 23, 127.0332757, 37.5159279
애니멀고파크 삼성점,삼성로120길 36, 127.053874, 37.518064
펫타리움 애견카페,"영동대로 725 6, 7층", 127.0551421, 37.52243929999999
스테이지28,아리수로61길 105 카페, 127.1469131, 37.5659116
포포앤미루 강동점 애견카페,양재대로89가길 30 3층, 127.1342293, 37.5252287
멍블랑 애견카페,화곡로 248 1층-2층, 126.8459558, 37.547096
지디파크 애견카페,양천로27길 167, 126.8194609, 37.58035760000001
헤이더그린,대장로 58, 126.7939451, 37.5419936
퍼피앤커피,신림동 1637-18, 126.9294782, 37.4815035
혼자두면장판뜯어서차린개카페,남부순환로 1665 3층, 126.9356716, 37.4850696
다니맘 애견카페,한글비석로23길 26 1층, 127.0709945, 37.6596599
한끼멍냥,신대방4길 5, 126.9115233, 37.48831499999999
멍멍박스 애견카페,잔다리로6길 28-1 1층, 126.920637, 37.55202
우연희 애견카페,성산로 333 2층, 126.9273596, 37.5661676
행복하개키울고양 애견카페,고려대로11길 24 2층, 127.0218412, 37.5873143
위드멍 애견카페,가락로 98 4층 루프탑, 127.1092322, 37.515061
카페루 애견카페,동남로29길 8-10 205호, 127.1385146, 37.5057323
개떼놀이터 인천점,다남로 278, 126.7088629, 37.570221
내일더사랑해 애견카페,선수촌공원로23번길 6-17 메이채프라자 5층, 126.7092983, 37.4418809
하비파크,만의골로 195번길 46, 126.7714832, 37.4605784
러브독,내가면 강화서로 48, 126.3826522, 37.7065255
몬테,화도면 해안남로 1288-12, 126.4575574, 37.602008
카페흐노니,길상면 해안남로 328-7, 126.5180002, 37.6095805
아틀리독 애견카페,함봉로36번길 22-44 1층, 126.6973324, 37.48267209999999
멍글팩토리 애견카페,거북로 12, 126.6630178, 37.5032474
포근하개 애견카페,완정오 30, 126.6710081, 37.5957409
댕댕쓰,한나루로 87 주문빌딩 5층, 126.6474301, 37.42253729999999
앙쥬레브 송도점,송도과학로16번길 33-2 B동 3층, 126.6606712, 37.3804752
놀개나개,운중로14번길 28, 126.5368275, 37.4917495
독독카페,공항서로 519 B동 1층, 126.4013472, 37.4591255
마당개,중산로29번길 144-22, 126.5530999, 37.5112909
앤드,백운로107번길 68-7, 126.5387417, 37.5010436
카페 라봉,용유서로174번길 54, 126.3831082, 37.4457381
BON9,백운로228번길 100, 126.5263811, 37.5114471
문막휴게소 강릉방향,문막읍 원문로 1234, 127.8582645, 37.3352782
가평휴게소 춘천방향,설악면 미사리로540번길 51, 127.5469854, 37.7020974
용인휴게소 강릉방향,처인구 주북로94번길 30-1 (고림동 11번지, 127.2419807, 37.24557869999999
덕평자연휴게소,마장면 덕이로154번길 287-76, 127.3901886, 37.2412764
매송휴게소 목포방향,매송면 서해안고속도로 315, 126.8888317, 37.2652606
화성휴게소 목포방향,팔탄면 서해안고속도로 301, 126.8790691, 37.14361299999999
진주휴게소 부산방향,남해고속도로 194, 128.1220527, 35.15969090000001
화서휴게소 상주방향,화서면 상용리 396-13, 127.9226368, 36.4440513
신탄진휴게소 서울방향,산업단지로 27, 127.4184375, 36.4268125
군산휴게소 서울방향,나포면 서해안고속도로 3182, 126.7976956, 36.01883049999999
오수휴게소 완주방향,오수면 순천완주고속도로 74, 127.3116304, 35.5402639
정읍녹두장군휴게소 순천방향,북면 정신로 135-61, 126.8620089, 35.6014572
행담도휴게소,신평면 서해안고속도로 275, 126.8075316, 36.944829
서산휴게소 목포방향,해미면 서해안고속도로 241, 126.565031, 36.7429749
단양팔경휴게소 부산방향,적성면 기동2길 32-37, 128.2876091, 36.9954061
금왕휴게소 제천방향,금왕읍 평택제천고속도로 70, 127.5907701, 36.9692362
오창휴게소 하남방향,청원구 오창읍 중부고속도로 20, 127.4818621, 36.7565849
죽암휴게소 서울방향,서원구 현도면 경부고속도로 290, 127.4308316, 36.4969741
충주휴게소 양평방향,중앙탑면 중부내륙고속도로 230, 127.8392751, 37.0232328
